"","group_id","promotion_cache"
"38028","6554a93648eb921196f18684b4baaafc",320
"38029","e1939bd9f9fe3be8476d17bd916e017a",320
"38030","00ce4d31a7ea93f7e3cca35a8d0a459e",46
"38031","42f7b071d67c05748cf07128fd5604e3",0
"38032","5e1c710330866288517a6ac081b3858b",320
"38033","162d6f6174a4ec3c51ca8d01450fe14d",320
"38034","892ca256db997c685f60e078d8958982",320
"38035","21de181825f6b91bef9d5fb404b22414",320
"38036","21e7a5c22038289575a458d0b0da8579",0
"38037","784729d85be2b3e08e7afdaa36282ad2",320
"38038","cb0fb42ae7824c3fac96833427cfe1a0",0
"38039","d0453c51a78985e462390c18277514e1",320
"38040","2331e2ea8f73595664d82686fc3b4f02",320
"38041","e9334194cc60e68e656d6bf8f484fcc9",46
"38042","5df2d4f6c1f8c103df21571a967840bf",320
"38043","24ffa1d37fbc4652ecab6e9b0a972bdf",46
"38044","07e483de7da01c3befea1d98058e8dd4",320
"38045","5ced0ca450c271c146065cc8867d75d9",0
"38046","cfc77b62ed4101a0ae56415491e6e6ab",320
"38047","571885722747b921966eea949fff6c59",61
"38048","875840562dbe47288d6ff4a0a4a9a95c",320
"38049","05a78d317f0b1368d6cc1c5202641f37",320
"38050","03af58688df5275d82bb717f94d64498",320
"38051","d514a2c838a116fe8de0e866120ae2f9",320
"38052","7a329a30c5389382035aba06774e2389",320
"38053","47b16fd58acb2f35f9031e1197bda409",320
"38054","0dc2301058d1c3bdf36082e3c30ce8ff",320
"38055","e8bdc589cec0fe0d98940c416074845e",320
"38056","e5d56830f973a6baa986f425921d23d4",46
"38057","a74d91c4f5e4abf570ead6559a8437a5",320
"38058","c3b310750523fab34c6ff79823fe52e8",320
"38059","28a951123bbb36ebe9e6b7466b54275c",320
"38060","76dc71b4837f0aa2b43503a89fdb795b",320
"38061","1f24d9dc19673e352a601695c9c68393",320
"38062","2ec1336e43bd0fcfbaa0da86494ca23c",320
"38063","f7aa436ace19a0f95a562a7dd1a56156",0
"38064","0e0bc7b0e3c36c1d4775c35d8250f588",320
"38065","4e12e15eaeb36139c0ab7854f0fac48d",320
"38066","c8ba41866ee282707d79727be20366e3",320
"38067","4fa41dfef031fa2502032b67fb52516a",320
"38068","6a31d22b706019a1326278e4c6268700",320
"38069","7f597b55c8ba112cbf3792598e09a250",320
"38070","0eda63862abf14fb5ee99fad19b0c9e4",320
"38071","09a1d6289590d324984b624d3cd768b1",320
"38072","532810780ae1cfadf9fd7d81d95c6c25",320
"38073","2982b3cd4e7c6e73289657074113f852",320
"38074","3755daac68c756dcbbdaf1d144a3fc33",46
"38075","95f7e670b09b82d2e0e3c097efbc446b",46
"38076","20e4d2948b81b1e01e093d3a85f8e792",0
"38077","7e330814f87415a99dcf815a2a1d8bb8",320
"38078","3f723d25cf7a5814d31f311d23600f38",320
"38079","e4113bdb45673a355af4c159a5ec6357",0
"38080","6c3216d4d1d8ea5da6158a2b1a6909b8",320
"38081","ddc2288d7946aaa1e921972e2f7e1f91",46
"38082","7bb2a4bd75d41820f23d25b88b373aa6",58
"38083","c2e479ccbf683ff8a4852885f8a19a45",320
"38084","c08ad7970e3be9f08e4b365600ee6d80",320
"38085","d9f161aaba7dd3c4b96ec15ebf45dfa2",320
"38086","80ff33320911587383868df1f7f01e64",320
"38087","3ee3b43f7776b090574ec2507a99b25a",320
"38088","5c816dfea6c497965f1746a02aca13f6",320
"38089","dfdaacfb8a4a37ac977f832f62cc13a0",58
"38090","1c69bb7c0ed8c0bd6edeaacd93da0e57",320
"38091","788ea826f1f04453b46d0550411b4713",320
"38092","0cc4ab3a43e67afa30f6438463627ba2",320
"38093","59650327a573486b272cf2285ea1550e",320
"38094","40d19cfee3bcaeef5fe0c6cef4a0e013",46
"38095","152af9168fba394b3ab9dc507bdd09d8",320
"38096","4ab454bc3d9ce36e032fb35ea01f22ba",320
"38097","5480405b9de5893ebcceee7e75ee8113",320
"38098","86f2147cc5eb2517a85ff403471ef6d0",0
"38099","200bf9090987d31dfb924d118c4bcc36",320
"38100","22b0620e8a82f4a5293dc45738cc3cdf",320
"38101","6aecb7c8aa84174fd8672c01d13c3d4e",320
"38102","a77d22cb62b15c598ef65a3bfddf31c0",320
"38103","5ff8c879740269483eed119245cbc053",320
"38104","689ebd2454772ae33d62338a725438aa",58
"38105","a781c3974c9b60039721f64c5882abbb",320
"38106","4ce5ea9e629ec23c61e850328afe5dbc",320
"38107","37f6cef795453c97604ad34184124615",320
"38108","a8c3d42c1e4c1558eae9b7237621b42a",320
"38109","d0774fa3908f323db8d5b58c45391b18",0
"38110","e47b84559826e05c189e4b6907f536e0",320
"38111","4cb869af3186defec8583ea93c363a4d",320
"38112","3152842625d72487e02d657e2943bb16",320
"38113","7e3b9832b06f1ba1f05cd4da2388778b",320
"38114","0a4ac28ab51edf696b4daf4efc0f7ee0",320
"38115","63597a6575ab9fd55cc537c41cb5a753",320
"38116","d1ea0ab6dca3a2ebb88d38da8dfeb009",0
"38117","add5e2a407ad788593184f216a01827d",320
"38118","02d619e404c421999b62720fc5372425",320
"38119","072af7263fe7a0a8e4a2201d3bda8809",320
"38120","7e098090f84bf8db2daa39820e64a7e9",0
"38121","f70a91fc9dc56a593ac0de742484dc59",0
"38122","47bc0749a37e4911f77d2056e1e301c6",0
"38123","798e057f6862b39137fc0813ead1bd73",0
"38124","2b177a6d462af88b10751e0326bdd977",320
"38125","7f0f368e535e583ad9fcc95d03275b01",320
"38126","02a8d1b9829d1fcd9cd03560ff7bde46",320
"38127","0557fbaf8943849a946f756b36521c2f",320
"38128","835680382c543de43da73d54fd3f1ce8",320
"38129","db42e6c01624815cb96dad16acfb22ce",320
"38130","16e71d1a459a0218da4a2f1acb23570d",320
"38131","ea1327fbe35f5d32bd4945d4ddf10e93",320
"38132","b6305ecab0332e8d6ba5528aa4b46c0f",0
"38133","8a5dddd10eeec0ba7cca42a4fe1e7be8",320
"38134","02de4f01d7127dac3e3e15f7ed4bd049",0
"38135","9a1cc27b6692fbef7abae7d732301107",58
"38136","fe10fbf08ef60d7f582e0abaf10757cf",320
"38137","01b046ee904c9d25e63f1a2577d2685b",320
"38138","3bdc5521b203d8bd0f563cd97dcddf22",320
"38139","cd620c993db83a19fb338b5b1ded6c15",0
"38140","353e9e9804a82120e1b248488caeeb46",320
"38141","7c4c63d5b4df90184b8a99381e2e50bd",320
"38142","73270f40a8acc119fe6b3ce16ec14b62",0
"38143","f8de45560400e8c79a5841d9225f50f6",320
"38144","adb9ff344157c4f64661f783ed28a823",320
"38145","3f63d03e8fcd8748cfc7e9d9236d6ba8",320
"38146","caae79a4db19a137fae14fa1b7027efd",320
"38147","fe89afb3e655b218e3e8fcaaae80f105",0
"38148","305a2cbe060d8c8490f8fef7b2cf17fd",320
"38149","8b297a4310a2f4c6f24a293ffe57cd2a",320
"38150","d4866eb7e895e61f1f3a4cd64cd70327",320
"38151","d19348c5369f3e8ec590b20deb4f8807",320
"38152","7830ea55c6547f5ebd90d4b95107a917",320
"38153","42a246dec15229be4b0710b508c28f05",320
"38154","31395592328486ed7a630d6749525f72",0
"38155","ea98c3bdba56850177e94288ee4ea1fe",58
"38156","d8e2585b54416bb6fe9dc0fd82ffa105",320
"38157","7a4885ebdb6e23cab1dff990b1684d96",320
"38158","ef37cf70b64e7cf660649ac5daf21b89",320
"38159","cebd03b5bb5dbb2cfb96ae5321e4c328",320
"38160","973127b0e90fa2904b20e56511ea3868",0
"38161","d6a8452687f5b5ff196a02a79fc5d302",320
"38162","edfbbff86f93432905f91bf6797124b6",320
"38163","987deb2f31078b687ba5a5ff1b2b6df6",0
"38164","871ed65ac862655ed5cadad8ce658a93",320
"38165","d86662eb5eb27bf1b2d5705cd2c8a68a",320
"38166","8e9bc2cf963f7e4d9f117a90e8ebb98f",320
"38167","1d33f08108e4576aa68fecdabd0ce22d",320
"38168","815b2a85ede1f9fe5a97bf723f3d44be",320
"38169","0cb51bd8f38f73d4941ff6263ae119b4",320
"38170","f7f217124a92c68f821a61c134912d51",320
"38171","ed7ce7dd01e3c23f4f82010be750c5a9",0
"38172","6183c7c9e566f581fc52552f76dcd944",0
"38173","f0bec82c26b6733102e6fb722ae4227d",58
"38174","af41a2fc34e66635ced205df181959eb",320
"38175","d5711faed332c2993bf7d0fb45af2f8a",320
"38176","b5d7f9464d09ae016ed214ef6200e135",320
"38177","3e7ff862218cbb78e373a4e4ba48db4d",320
"38178","da84f52df38517312f75cffcc49bdd86",320
"38179","e909f72103f9e27cd7bebc1c2dccbe7a",0
"38180","668e95f17809b4bf089ec9856289c0dc",320
"38181","741f89d4678ba52dd5dda65e324f8a76",320
"38182","288e4fbf391693e6afd00700af296088",320
"38183","6898e6b17a3b691769221d20ddc3d0b2",0
"38184","9f172b69b4d0ce465bea233596b64833",0
"38185","775e1c7102f4846e6fad187cd493a50f",320
"38186","b644cfd9f9be70e70015667e304be916",0
"38187","7f378812bb44f9ff9b6295a249f660f8",320
"38188","dada0c0c7b962ce19a7226e4af54224f",320
"38189","3938ee31f59d0da5fee302c100ffd006",0
"38190","81106191315b6e00427d33d469c4e3cc",320
"38191","1db411f12da818d3ed56f9e78e4078a1",320
"38192","fc30562618d19e6f36b699ed32f35d2e",0
"38193","a848ff461dc0210de3460cadc81d3d8f",320
"38194","242f67ccbc1631d29f5f34feec567bee",320
"38195","e6673a55b0797ec8c5971d7346caee95",0
"38196","6a2f51745f6a4b2519d5c3eed2932880",320
"38197","d01cbd263aa012e95b1f6a786023338e",320
"38198","500e30db55c0a96e9cf2e093b1559a00",320
"38199","b2db122f9b129c7eb657d3bb28aa43b8",320
"38200","d4e72fa0f29e3078ee5633b321a3812a",320
"38201","daa1daaadd4cf05427e9ae9cb00ea42d",320
"38202","680cee4861515c33a567ef812ee59b6c",320
"38203","1f1e773392aeadfec228e929987bcb2f",320
"38204","9b5445c74a01199197248d0f274768b1",0
"38205","703ac91a50af6078e6a9dc9a964a596f",0
"38206","dcbd083083af4d5a1a6ecd7584d260f7",320
"38207","619ce47b7215cdb0502bb7fec94c2927",320
"38208","29dd1b5213c265fc1aba669963df4354",0
"38209","168752fb79f4da7116508a84c09539fc",0
"38210","9fc30b9561e23f2ba5b65f93859e301b",320
"38211","a0332db6af582d992846624b0daf13f2",320
"38212","1d5dcc0c040b284ac2222c02b6bad6e6",320
"38213","9da05444fe0d46bfe88dd3005ae1f21e",0
"38214","ad6f8ba835c710c78229c8237aa81560",320
"38215","76852f57ff2272a408046a17e7e31c56",320
"38216","8a35754131ff6c5309a9e332ec217dc6",0
"38217","96f844f073224f4737a4524941c412bb",320
"38218","0758de41f728c57fec76395e91651c73",320
"38219","971ac5ca581d786c191f299dd3e362fb",320
"38220","9c9f0f68f2be58258c59966ce1328027",0
"38221","a60c73e2b2248a2ef434e60d63bd1e92",320
"38222","b454d5119bf71037d1455cbada953e6e",0
"38223","ec3bdf31bea63f051ed2fa15d9be15cf",0
"38224","a5fd28601483e1d6b6bb75d7452e2949",320
"38225","bb19b11bf38f7c86486423dc959726ae",320
"38226","2a9c3f35b5ec53bbbe297f113b11adbc",320
"38227","0bb25124b9b796c3f758151d947dc2a4",320
"38228","66718b2842ff9d914baad54a89170672",0
"38229","07884e73311c53a15a37c19d496072db",0
"38230","5da37281ab0f3dec4f0e7a964530c822",320
"38231","ca3805809c75fe008414dcf35e89dcb0",320
"38232","a7b54794f8bbc29129fffdf034dc5d36",0
"38233","71bf80d3a9067ed55e5bf38cc9637d2a",320
"38234","2cf6733499619b05096db6769d23b51f",0
"38235","ea9255fc84b561db3f53deb866a5e7d5",0
"38236","0ae17a5fb0c9b3206dbd19ef5bda234b",320
"38237","d6dcc3e256a1f3b7f70aef89227e1736",320
"38238","c48c4ce88656df002e137e9a7ab96402",320
"38239","f1b123e8524cfa62b8c32106df1c36e5",0
"38240","9e06226a808797ce6ecae3781e532d90",320
"38241","aacff2da7061af61f01c6e6d398ea5ea",320
"38242","411d94ebbb9c86b2ea86094063b14a78",0
"38243","80059205dd3f0a21dfa275671a210f76",0
"38244","7994e5d4aee228a1ff9f3a96000358b3",320
"38245","e12fbdb68690539c556a305d5ffc7297",320
"38246","be55bf40bd11e77a53e4e4aa22968db3",0
"38247","5111fb91750189188a757f2641f13cc7",0
"38248","8979852c2f6c4ce9d85ca91d10070ea1",320
"38249","eff8838c44f600f717a60aed228e3c12",0
"38250","190e5a4605c863a609d2bea68b7f25b0",0
"38251","000a91291573c4b8b44300de8136b86b",0
"38252","af2926fd3d2084e6d3a291f772fc1454",320
"38253","9e39d0d8df7c496f1bebb321bf23519f",320
"38254","3b528cab2a7f32b632d5118e260def47",0
"38255","340faef9140057814af3d201f487a021",0
"38256","3a01237d2c1f5e8694843605e72dc99a",0
"38257","c5a84b744caea15fc1aac55ae6c45a7b",0
"38258","0d5dc355609bc95048f5dd0f6a790d12",0
"38259","deedcb648e52c3c1e9f2c869d38d0a71",0
"38260","98c8cda8b2eb9cb95dbae63ae94781e2",0
"38261","cadf88e18d47cb2507b37ab7d4abf557",0
"38262","0a7f2f6951d848199d1465e1f30d531f",0
"38263","b39bfec4fe9fde0a0b8058fc19eec2eb",0
"38264","16f2e940de1036fc6a13f43fd07797a2",63
"38265","022ebbdff800b4a4637baaf5acbf9c88",63
"38266","5fa1906d16c24c1abcb44574b1fb7a52",63
"38267","915b41a03e0adcd81f5aa66f68325b18",63
"38268","8ca0f0e23ad8c9cffe0993f2c51ebe63",63
"38269","d9719eb8ccd9d2da8300865fb56436f5",0
"38270","adf5cc1fd1892c035bd760b5df12fd6c",0
"38271","d48e26a1bbb6e148ee17de025412bc71",0
"38272","21226b10df8e6efdb10d4b1e2aa556be",0
"38273","a2ec532d7dee1b08b5ee21117c34313b",0
"38274","04ef209d09aff335b33110ff18721aac",0
"38275","1a9443d74f60ebdbadbed49cb7792543",0
"38276","ae0f041a794793670ed9c1bfd4acc577",0
"38277","9fd880d43d88dcf162d501b9339c5ff1",0
"38278","f1387476ca9834df164764b4ebe5b8cf",0
"38279","cb850a679ce0c2b7980e1be8755f95f9",0
"38280","dceef933e62657c80a6c83616a188d3c",0
"38281","bd034376333eae4de8c7eacc86bfa6e5",0
"38282","055065120fb0952e435ad7cb14cf3dc0",0
"38283","c64fd3e3647af7c2d757a8f94d920891",0
"38284","606ed1c8862f322fb4e7beaf9dd26fa5",0
"38285","c2517afcb7a9620ff5341715ed67d081",0
"38286","27c47c4b72b1567d859f77f9bd9bd192",0
"38287","4e00a84bab85310a199ac9a7e898011c",0
"38288","9d02ff43eaf5a49b819dc7522ad7288e",0
"38289","f2603ac96c712efce1b51b51e3625d83",0
"38290","c9688a205cdca836dd5834595a6a4743",0
"38291","b5eb08e627892bfa5ea07d7e373d386c",0
"38292","bc23bfc445c4bdae08738b561b147c05",62
"38293","ba9fd84d5d53d8c9ad43d98a98eba8c5",0
"38294","30d56d30d353835f92fe1b16a563734d",0
"38295","d014b1525778ffa838febb6548a7cf63",0
"38296","5f36be06c06a520a15b07accf9d7e47b",0
"38297","234d3d3c4e28a947433f10cea82301a5",0
"38298","59d5081a1cba52ce35ebd4a7c49cd13e",0
"38299","75a384fc657d86b49502ec36666af4f0",0
"38300","d29b15b85c8f0bd56350666bc94675a4",0
"38301","cba0802c3c24c09ed10c3c0469d30198",320
"38302","f106fa5bdebbedca484c684d34a40ca0",320
"38303","414892692590cfb9b7170eb70d5f0deb",320
"38304","1e01378d818244fc5e394d90eb8810aa",320
"38305","985db8bf19ecd1d475d010628c0a11f6",320
"38306","2ec983363da78b75abfd336d0b5c5ed7",320
"38307","9281a4421f3fa222e2fdfd0d98350c10",320
"38308","f36b063dda50c8a2d51b7ceb4627d4bb",320
"38309","7f96cc23db074bc674d9cb097637c704",320
"38310","0ccbb251abe75f8bb03968eb49ee536b",320
"38311","127b1bf0f0a1284609c7fdb7d0d5aade",320
"38312","360c39640e1cd5c54e0cc9c06a4cc8c6",320
"38313","5b435ec95463bbe6a56b4cc177094f49",320
"38314","f28a3e3144f9deb91d515db0ba0ac509",320
"38315","ba27b2aad07f6ccb3b994e1805bec9a8",320
"38316","e1da57ff881a0eb696c9226e697884cf",320
"38317","a34197a411453f298631fec3a380e760",320
"38318","8aac1167fa219375471b64f0513a246b",320
"38319","c0ba8d01c484fa5a4815ca64d0e185f7",320
"38320","815a8f350b037f5068057e68c5422657",320
"38321","167b5a667aaece75f8dfb4d6d94e77cb",320
"38322","35440d80f3ce6f6c0ca14f3284e293c9",320
"38323","705bd530680d201e0c6f8f311049fbfd",320
"38324","8e5a8d78d51deb5605c409a66f1dea19",320
"38325","777a71ee45e1eedede9c96789fe48a2b",0
"38326","8ad9bb73b7df8f794432e0b02fd313ba",320
"38327","b9201df825df19ab042731a901cac8ac",320
"38328","c35d4caffd72eeb85fd433912fe80d2b",0
"38329","31973bbff7e93a7e692f676a4bb0cdd5",320
"38330","31606f24d41247e6b938dcc54998c9d6",320
"38331","f93f5d502d73ed694f657cce32eaaba9",320
"38332","2236cc44c577fea6e7a9c34dfcd9b14e",320
"38333","98effd34cbc5257f369748a011615325",320
"38334","6df69367a8279dd6d21e31041005d039",320
"38335","fe90ef7238bb73f9000e334385fa1272",320
"38336","0e70c869e2e246b30c8574119cff36d1",0
"38337","bdf4f7b03ef3d3ea99e34c6e7afce35f",320
"38338","d80ea2eb1cbf7f65bc8d643464b402d7",320
"38339","3e1182b5d33c250c7e6a04f91e5b0e1c",320
"38340","f50df0d11afd750dde9c2a535321ca3c",320
"38341","9f981706333fba8495c661444fc7dbca",320
"38342","f985d319b0a0edb33a72b9a11b23ddaf",0
"38343","a4477e9d2d7d162fda2e449a3ebf35af",320
"38344","b2267ac59094ecdd10d66e0e08d6493c",0
"38345","66df383db15b53f87710a8d83ddbb871",320
"38346","ea6a104d4d417a7b274d2a839038aa24",0
"38347","535196a9e25a6b2cd5104db654faf14b",0
"38348","b49bd42bba7fbc8444deb11d659a1a2e",0
"38349","38658bdc7de601845ed595ef4c3f86e1",320
"38350","451a8de0fbb125631b8d6ca6427c3891",320
"38351","dea8596293e216e9ff0122cc65aed7e2",0
"38352","5c67cde56c021707f9415d9c76466965",0
"38353","41b6981331ab74dffd083a9300d9a44c",0
"38354","d3f349b33b33b4f52a1410adf5e594d8",320
"38355","1e90572773d4fbb2bd749a2069be4878",0
"38356","56a44beae1084e558eb66fa8e2ae169d",320
"38357","20572116ad4b748232729cb5ebcc745e",0
"38358","a1348ec7453550fb3348c0ecf8e48f81",320
"38359","c254272c4a876f6d86e5cfa3a97a02cb",58
"38360","e39cb946ab225606dee044c6c0580abb",0
"38361","9f9a0f966dc0c907979764c4a2c6ad0b",0
"38362","2e29344cc9460081ee2e2bfa878ba356",66
"38363","55a639e40454ff9a0ab9766d0b0b46dc",320
"38364","2c139e6ab44cf267a5488191081bcbde",0
"38365","ac64377a59fbe85983be5335e66f3db2",320
"38366","b6b7401591a78b0959e8104c0ac56eb0",320
"38367","59b077ba30ec1a8f1cae5c515f7e3414",66
"38368","30f8fc384b4cb6e14410c825c0c97acb",320
"38369","68a284fe696dcb48a7399c76d02a699b",320
"38370","b1d38ff24a4f4ce66d018e40d0d3ca9e",58
"38371","bd7ccb8edc5374893e2062074d3cdaff",0
"38372","eea351913370488bd618bf73819cde83",320
"38373","527a2597b4808b8f6b77cc0099313d48",66
"38374","34aff6ac797f6ccb4a91fed1910a5343",58
"38375","69d225ddeba9fafa6b17fd0fd6434a93",0
"38376","dcf5478671a9c3fa746ea20b58b3b173",320
"38377","93536b5bddcd8082486af6125338fc21",66
"38378","d92064aaadf927484262391cfc84123e",0
"38379","8f5c95fa279d43754ebbd150236d8a94",58
"38380","712fcf5b4373b2a9b5ec5ac9afc73a2d",320
"38381","29b796ff39c8d7c3fb3bee3591581c73",29
"38382","b5d03f98915e2d844252727376b2db66",320
"38383","a6509243ff7f12954c834eab7967fc99",0
"38384","d4d84ee2e947bbc0ec665e2c9047e615",320
"38385","137347936294b207290434034e42b535",66
"38386","0ecd4b05645c1634af57aa0eb3294d82",0
"38387","ec1a159966afbb7f3079ebd09da4fb44",0
"38388","abf4656797ed965cc6a5a617a5093313",320
"38389","fb1c77d981b73ff19bfba3e7a1635a16",66
"38390","3cf8f0fa9cc35c6879d623bfb9c0e272",0
"38391","33aaf683a391e135090a36084f6930a3",320
"38392","b390a3429a951c58580a395861671053",0
"38393","5f07a59c2f9babc00eab5aeced7f7ad8",69
"38394","16ec01bb22bf6f065da0921f7017dc53",320
"38395","146444a79e1f94a2fc4aab4bcaac3b98",66
"38396","a578be5d55d191a87844a1a06bd7923d",320
"38397","3e1d73732669e6a3301ac4ab87272543",0
"38398","61dfbb2a9e80e9799f47956561f0db60",58
"38399","a5c7f4a56863adcb2588a41534c67b5e",0
"38400","c04b86f404708cf7883432b70ecdb5e2",320
"38401","f77acf45a84e40331f1f32912c8eb9d1",320
"38402","77e261a312eeb2a881c0ca24f6f5d045",66
"38403","91fdb5da2277dc05424eaa0e68bd3897",320
"38404","2d6697f9e98328e8e31413696b898fca",0
"38405","6a6a1faf613c62296acf8b4640ed7b8b",320
"38406","55dec6830ea66161c60ce915f26e2a4d",0
"38407","3d2e15ddc4a8253b885d243e647f33c7",320
"38408","19953153ec167864e42c054396d1aca3",58
"38409","b1cf7f4bccf05f79bb59f95d6662ab51",320
"38410","6cc02a38c7fb36a70bce44e86b474199",66
"38411","200558f78737b0829fa61507cb5151d7",66
"38412","6587c77889998d97f0b6200f5d3ccaa4",66
"38413","13b61bbef5517a828a28936de54b6dbb",0
"38414","a045ef7fe46eaf4be74ff543aa0238a6",320
"38415","722b2a73e1086daca255d1298f98108c",0
"38416","d712c727529ffb276e3f970ec54b0e70",69
"38417","d1f07a3b6f8493ec41d7e3d7d2b97f46",0
"38418","da6b9117b6a3f2f28b04f4a23ab03b28",66
"38419","5f005fb147a0ec67a0b8afc2f9d26351",0
"38420","1d8b89cc395a3ba19ba4617d1110d4e4",0
"38421","72d87f015c7e8788c9db1562dc9e712e",29
"38422","3e5e40bb0f5923fe869dc85db2f64342",69
"38423","9e709e3b2cff7991b1b9b392b5ef80dc",29
"38424","c2310ad8acfbff6a882797c039be95e5",66
"38425","58e1e95800a58e8ab75b514378e983ee",320
"38426","218081e0f64dd9fac39f497f6ab1afe8",29
"38427","1ab31c642f22227f46ced0e02d25a332",320
"38428","f220565e57832b45b76f0f18c8a2be9a",320
"38429","687938c1a67d3928ceca345d6f977588",66
"38430","59be8f7bf3dd4788100e418e16fdaa45",28
"38431","6f042b86ce00673c7ab79dd3416487ea",46
"38432","def68b49fe3456bfb565d17bc26ff7ac",0
"38433","5f54e96e59e312efc03acdd1d7464e81",58
"38434","bf64e5d170b2f23d55bf318d64caf3af",28
"38435","453e7f8f6ed206b9800916255791e047",320
"38436","229c0d9391643cf639ff11f92671c621",46
"38437","d5c847e72db5276dc4e00903fb744ec9",320
"38438","ec22260d2ce44d80c4bee39448f406b9",0
"38439","7c0fe6062f3c9107956018dd4488723e",320
"38440","317a046af488910acf1e7a6ffbc8f0b3",0
"38441","e517e2af6290f55970832bfce1a2b5f6",58
"38442","d89316c11bbcebfe88a4267920221f8d",0
"38443","fa9fe33941770d5f19920df41394ddaa",320
"38444","884bd10433be5c2454672d51b5e36104",29
"38445","e4243f0616cb2a063d24c2dbac47d066",28
"38446","47e7ca488c0239f5c62eb6307af1d7ac",320
"38447","911f643268d51c0f5dbd137f1b5e91e4",28
"38448","cbebd74e262c98138ccc9c6494b6deeb",58
"38449","caedfe4b6a4fe5ee9258cca65bc96149",320
"38450","51ecb48216278e4fe31fe65f8b4f1c1a",320
"38451","7c671c50c7d122181ff99348e04668e2",29
"38452","308706ba468093b49dd5e30bbf35d891",28
"38453","ce0b21c87d389faec2a5d4aa4f76a498",0
"38454","556a96bed342da5771829fe2c407565d",0
"38455","a4a6f4dbace74aeb7b3bea049c428659",320
"38456","1bc2442d22f3a00adff90f0af3972858",320
"38457","78914647397cb721a3ee77d291e721fd",320
"38458","59138876a9ca9a0d9c4bdd418e8dde0a",320
"38459","06d9c4bb44607046b3ff35a3e111d920",320
"38460","e64bdcaa3d4960db8b3b28f3fdb88601",320
"38461","d8cdac06c06b202c3b1d3227dc8ecc58",320
"38462","6e4ba86fce1c2612d217b1861b23182a",29
"38463","2a3187c89c9a7dbf7d0ee7d06ca66ece",320
"38464","982816303a8e25563a7c7bdf038f3825",0
"38465","789f23c99674c5c81175374e0a56e5e3",320
"38466","5e93a2fb68733da336b91392170c2b42",29
"38467","c540b81b0a944af0eb5644051b8737f9",46
"38468","0dbe8634c3ead70844d320b90ddabd82",320
"38469","1e7c0cc7648c635c648aabf31a23d265",320
"38470","1cd6efeb73802ff03bedf507459386e2",0
"38471","0d8c3e1d8cd432f94df4a14efe5d35af",46
"38472","98b9e1d0035ede5b0eff973a81368f82",58
"38473","f5147ad29cbdcf5eb16becb0e3aa5b60",320
"38474","bd9562920db7f208a5e81aa76e031cea",320
"38475","3f363f8819c60e2bf5156eb440532f97",29
"38476","642f2c55d01657fb144c1f2483b2bcb9",46
"38477","0886a3c4307b42270166a3404a077999",28
"38478","7b39724a7586f92698d28c0dedfac101",320
"38479","ebd21168efe339e48df57ef11b7cc6e2",0
"38480","e2b95118efa3e75b2c08942db6a1159d",0
"38481","4fd3769aefe4bf83e7ec4b0fa8f282c7",0
"38482","e3e42da9e29b40a698bbd54cd047bd62",58
"38483","0854419b2b03aa1fc1125cb18d6b98f4",320
"38484","ade2a0256c214b7a5c5ec6180884139d",320
"38485","469743059abb9dc5ef952613c381f40f",29
"38486","7ef2ed7fac8199d7bdcdd91845ca11cc",320
"38487","8e8d3aca56e8d156bcda5434556c58df",320
"38488","dce69f1a0038a10faa6e31fc6442139e",0
"38489","8374bc604efc317575161bc5f70d4686",0
"38490","575f212fd2df423a489f42e312824617",320
"38491","9a6a6174d78004d58eb24f2bd4253726",29
"38492","dde15ea234c491a64c1edda54094f2e8",320
"38493","5242dfa094e7d9647a2ff87e5d079de7",46
"38494","1c1941aa4004ded31abd5f28099cfa1a",320
"38495","358a690f3ca0885ab8258d4650d5c1c8",0
"38496","b97c9372bfd10041c83b3f0ac061d69d",0
"38497","88797a649c4f8b155baf3ad6a46e42f2",29
"38498","61ce3adc3ff19eb8b1d9dfb52c3430ad",29
"38499","4036bc481f61beed679f08ab04f93eca",0
"38500","1a505bf725c595e329ebb1bdef17d7d7",29
"38501","dff8e16def210ab43439e99de255f778",29
"38502","3c5a013fb85067ae6737cc554d25575c",0
"38503","f559bbae3c6f21a4940cf46cdd661a27",58
"38504","78367e157a7308068d0a8c041d84afa8",320
"38505","cfbf6c9bc82599c9c0f1c3b1bd3f7cb8",29
"38506","244e565d0f521ecad4b5ab3ccfc29e9d",29
"38507","d9c7f55f4f2cb059efb0091f41253bf8",320
"38508","263701e705be8372f9b6795e8eeb7301",320
"38509","1fa3822729e3808f33ad38bdd1256745",0
"38510","67ada8a8060ace13481e2d141cbfea51",0
"38511","8a486e81fe599c915bd37089604a5b96",0
"38512","a3d627c9091b1dc5ef61cc571fa4db19",320
"38513","a021fa7e83d24ff3ee3f27dff5e58e75",0
"38514","ff09559dad2a7ed63142400432a52ecd",320
"38515","b4e9863fc2f09ae44df8df9a49af1141",0
"38516","5027d052951d44253211012eebbae692",0
"38517","9629eba028d83d1010388be5d691ed7a",29
"38518","d230aabd4d80fee06ed5821524e2442d",320
"38519","936ce9a72e7a7cb674145696db864995",29
"38520","37549910e2de8685e885e024011fb16f",0
"38521","e4c568c7dd8798ce7e25277daa8ae8bf",29
"38522","ccf5124afcbac1865282367b759bdb81",320
"38523","d5690a34840221bc5f79c0a25a1ca1a5",0
"38524","b0aa85550c08351b1bd2ed7f8b7b1cfb",320
